Date Time,T (degC),rh (%)
06.06.2015 05:20:00,20.36,55.51
06.06.2015 05:30:00,20.01,57.76
06.06.2015 05:40:00,19.06,60.93
06.06.2015 05:50:00,18.78,61.17
06.06.2015 06:00:00,19.06,60.34
06.06.2015 06:10:00,20.32,57.13
06.06.2015 06:20:00,20.86,55.93
06.06.2015 06:30:00,21.3,58.47
06.06.2015 06:40:00,21.45,58.2
06.06.2015 06:50:00,21.46,57.73
06.06.2015 07:00:00,21.16,58.52
06.06.2015 07:10:00,21.48,57.29
06.06.2015 07:20:00,23.09,54.18
06.06.2015 07:30:00,24.07,52.02
06.06.2015 07:40:00,24.17,52.19
06.06.2015 07:50:00,25.1,50.67
06.06.2015 08:00:00,25.04,51.77
06.06.2015 08:10:00,25.34,51.37
06.06.2015 08:20:00,26.09,49.38
06.06.2015 08:30:00,26.19,49.09
06.06.2015 08:40:00,26.29,49.21
06.06.2015 08:50:00,26.23,49.5
06.06.2015 09:00:00,26.16,49.3
06.06.2015 09:10:00,25.6,49.05
06.06.2015 09:20:00,25.04,50.52
06.06.2015 09:30:00,24.68,52.02
06.06.2015 09:40:00,24.98,52.38
06.06.2015 09:50:00,25.46,52.81
06.06.2015 10:00:00,25.03,56.3
06.06.2015 10:10:00,24.7,58.73
06.06.2015 10:20:00,24.66,58.97
06.06.2015 10:30:00,24.82,58.97
06.06.2015 10:40:00,25.22,57.8
06.06.2015 10:50:00,26.1,55.14
06.06.2015 11:00:00,26.67,53.74
06.06.2015 11:10:00,27.03,50.9
06.06.2015 11:20:00,27.03,49.53
06.06.2015 11:30:00,26.92,49.08
06.06.2015 11:40:00,27.3,48.28
06.06.2015 11:50:00,27.67,47.67
06.06.2015 12:00:00,27.48,49.2
06.06.2015 12:10:00,27.47,48.76
06.06.2015 12:20:00,28.15,47.42
06.06.2015 12:30:00,28.82,45.64
06.06.2015 12:40:00,29.41,42.51
06.06.2015 12:50:00,29.86,38.88
06.06.2015 13:00:00,30.28,38.47
06.06.2015 13:10:00,30.25,40.28
06.06.2015 13:20:00,30.3,40.29
06.06.2015 13:30:00,30.33,40.43
06.06.2015 13:40:00,30.35,41.22
06.06.2015 13:50:00,30.53,41.51
06.06.2015 14:00:00,30.59,41.31
06.06.2015 14:10:00,30.34,42.58
06.06.2015 14:20:00,30.35,42.94
06.06.2015 14:30:00,30.24,44.23
06.06.2015 14:40:00,30.11,45.23
06.06.2015 14:50:00,29.96,45.36
06.06.2015 15:00:00,30.01,45
06.06.2015 15:10:00,30.2,45.64
06.06.2015 15:20:00,29.8,46.99
06.06.2015 15:30:00,30.08,46.79
06.06.2015 15:40:00,30.06,47.09
06.06.2015 15:50:00,29.66,47.73
06.06.2015 16:00:00,29.24,48.73
06.06.2015 16:10:00,29.25,48.98
06.06.2015 16:20:00,29.03,49.65
06.06.2015 16:30:00,29.17,49.81
06.06.2015 16:40:00,28.87,51.01
06.06.2015 16:50:00,28.56,52.07
06.06.2015 17:00:00,28.41,52.54
06.06.2015 17:10:00,28.7,51.78
06.06.2015 17:20:00,29.07,51.2
06.06.2015 17:30:00,28.58,53.29
06.06.2015 17:40:00,27.8,55.6
06.06.2015 17:50:00,27.6,56.28
06.06.2015 18:00:00,27.47,56.69
06.06.2015 18:10:00,26.81,59.87
06.06.2015 18:20:00,26.19,61.99
06.06.2015 18:30:00,25.93,62.95
06.06.2015 18:40:00,25.65,64.08
06.06.2015 18:50:00,25.43,65.15
06.06.2015 19:00:00,25.2,65.37
06.06.2015 19:10:00,24.82,65.54
06.06.2015 19:20:00,24.55,66.1
06.06.2015 19:30:00,24.4,66.53
06.06.2015 19:40:00,24.2,67.01
06.06.2015 19:50:00,23.92,66.71
06.06.2015 20:00:00,23.62,66.56
06.06.2015 20:10:00,23.16,67.34
06.06.2015 20:20:00,22.79,68.34
06.06.2015 20:30:00,22.5,69.19
06.06.2015 20:40:00,22.28,70
06.06.2015 20:50:00,22.14,70.3
06.06.2015 21:00:00,22,70.3
06.06.2015 21:10:00,21.87,70.3
06.06.2015 21:20:00,21.7,70.4
06.06.2015 21:30:00,21.47,71.1
06.06.2015 21:40:00,21.26,71.6
06.06.2015 21:50:00,21.09,71.7
06.06.2015 22:00:00,20.88,71.9
06.06.2015 22:10:00,20.64,72
06.06.2015 22:20:00,20.43,71.6
06.06.2015 22:30:00,20.26,71.9
06.06.2015 22:40:00,20.14,71.8
06.06.2015 22:50:00,20.08,71.2
06.06.2015 23:00:00,20.09,70.7
06.06.2015 23:10:00,20.01,70.5
06.06.2015 23:20:00,19.91,70.1
06.06.2015 23:30:00,19.78,70.3
06.06.2015 23:40:00,19.68,69.9
06.06.2015 23:50:00,19.61,69.43
07.06.2015 00:00:00,19.56,68.8
07.06.2015 00:10:00,19.51,68.83
07.06.2015 00:20:00,19.42,68.26
07.06.2015 00:30:00,19.32,67.59
07.06.2015 00:40:00,19.26,67.47
07.06.2015 00:50:00,19.25,67.64
07.06.2015 01:00:00,19.22,67.22
07.06.2015 01:10:00,19.22,66.64
07.06.2015 01:20:00,19.18,66.8
07.06.2015 01:30:00,19.06,65.93
07.06.2015 01:40:00,18.96,66.09
07.06.2015 01:50:00,18.86,66.35
07.06.2015 02:00:00,18.78,66.6
07.06.2015 02:10:00,18.69,67.28
07.06.2015 02:20:00,18.57,67.99
07.06.2015 02:30:00,18.45,68.47
07.06.2015 02:40:00,18.36,68.78
07.06.2015 02:50:00,18.28,69.18
07.06.2015 03:00:00,18.21,69.48
07.06.2015 03:10:00,18.17,69.61
07.06.2015 03:20:00,18.11,69.78
07.06.2015 03:30:00,18.03,70.1
07.06.2015 03:40:00,17.97,70.3
07.06.2015 03:50:00,17.91,70.7
07.06.2015 04:00:00,17.86,71.2
07.06.2015 04:10:00,17.66,72.1
07.06.2015 04:20:00,17.62,72.6
07.06.2015 04:30:00,17.49,73.2
07.06.2015 04:40:00,17.44,72.7
07.06.2015 04:50:00,17.2,72.3
07.06.2015 05:00:00,17.07,72.4
07.06.2015 05:10:00,16.95,72.9
07.06.2015 05:20:00,16.87,73.2
07.06.2015 05:30:00,16.87,73.2
07.06.2015 05:40:00,16.81,73.2
07.06.2015 05:50:00,16.64,73.8
07.06.2015 06:00:00,16.33,73.9
07.06.2015 06:10:00,16.09,71.3
07.06.2015 06:20:00,15.95,66.88
07.06.2015 06:30:00,15.59,62.42
07.06.2015 06:40:00,15.4,61.48
07.06.2015 06:50:00,15.26,59.96
07.06.2015 07:00:00,15.15,59.03
07.06.2015 07:10:00,15,59.04
07.06.2015 07:20:00,14.94,59.14
07.06.2015 07:30:00,14.9,59.25
07.06.2015 07:40:00,15.05,58.69
07.06.2015 07:50:00,14.99,58.23
07.06.2015 08:00:00,14.99,58.26
07.06.2015 08:10:00,14.9,58.3
07.06.2015 08:20:00,14.88,56.65
07.06.2015 08:30:00,14.79,56.25
07.06.2015 08:40:00,14.68,56.5
07.06.2015 08:50:00,14.76,56.36
07.06.2015 09:00:00,14.73,56.25
07.06.2015 09:10:00,14.63,56.04
07.06.2015 09:20:00,14.56,56.41
07.06.2015 09:30:00,14.57,56.41
07.06.2015 09:40:00,14.49,56.06
07.06.2015 09:50:00,14.43,56.23
07.06.2015 10:00:00,14.41,56.25
07.06.2015 10:10:00,14.44,55.75
07.06.2015 10:20:00,14.36,55.63
07.06.2015 10:30:00,14.51,55.17
07.06.2015 10:40:00,14.92,54.73
07.06.2015 10:50:00,14.74,55.01
07.06.2015 11:00:00,14.66,55.4
07.06.2015 11:10:00,14.69,55.5
07.06.2015 11:20:00,14.8,54.61
07.06.2015 11:30:00,15.01,54.59
07.06.2015 11:40:00,14.99,55.24
07.06.2015 11:50:00,15.11,56.01
07.06.2015 12:00:00,15.37,56.61
07.06.2015 12:10:00,15.62,55.71
07.06.2015 12:20:00,15.68,56.25
07.06.2015 12:30:00,15.87,55.45
07.06.2015 12:40:00,15.8,55.59
07.06.2015 12:50:00,16.15,54.75
07.06.2015 13:00:00,16.46,54.02
07.06.2015 13:10:00,16.42,54.05
07.06.2015 13:20:00,16.62,54.02
07.06.2015 13:30:00,16.91,53.5
07.06.2015 13:40:00,17.31,53.18
07.06.2015 13:50:00,17.53,52.84
07.06.2015 14:00:00,17.67,53.23
07.06.2015 14:10:00,17.57,53.61
07.06.2015 14:20:00,17.61,53.54
07.06.2015 14:30:00,17.74,53.65
07.06.2015 14:40:00,17.85,53.25
07.06.2015 14:50:00,17.97,53.41
07.06.2015 15:00:00,18.31,53.27
07.06.2015 15:10:00,18.16,54.09
07.06.2015 15:20:00,18.5,54.13
07.06.2015 15:30:00,18.56,54.85
07.06.2015 15:40:00,18.71,55.32
07.06.2015 15:50:00,19.11,55
07.06.2015 16:00:00,19.24,55.41
07.06.2015 16:10:00,19.07,56.32
07.06.2015 16:20:00,18.91,57.15
07.06.2015 16:30:00,18.94,57.65
07.06.2015 16:40:00,19.29,57.08
07.06.2015 16:50:00,19.34,56.91
07.06.2015 17:00:00,19.29,56.86
07.06.2015 17:10:00,19.61,56.2
07.06.2015 17:20:00,19.55,56.12
07.06.2015 17:30:00,19.54,56.32
07.06.2015 17:40:00,19.51,56.55
07.06.2015 17:50:00,19.63,56.48
07.06.2015 18:00:00,19.66,56.71
07.06.2015 18:10:00,19.7,56.74
07.06.2015 18:20:00,19.64,57.06
07.06.2015 18:30:00,19.45,57.79
07.06.2015 18:40:00,19.36,58.11
07.06.2015 18:50:00,19.15,59.04
07.06.2015 19:00:00,18.93,59.42
07.06.2015 19:10:00,18.55,60.41
07.06.2015 19:20:00,18.26,61.16
07.06.2015 19:30:00,18.06,61.22
07.06.2015 19:40:00,17.96,61.33
07.06.2015 19:50:00,17.88,61.42
07.06.2015 20:00:00,17.86,61.66
07.06.2015 20:10:00,17.78,61.82
07.06.2015 20:20:00,17.65,62.26
07.06.2015 20:30:00,17.5,63.06
07.06.2015 20:40:00,17.2,64.15
07.06.2015 20:50:00,17.08,64.48
07.06.2015 21:00:00,16.96,64.93
07.06.2015 21:10:00,16.87,65.25
07.06.2015 21:20:00,16.78,65.46
07.06.2015 21:30:00,16.71,65.8
07.06.2015 21:40:00,16.59,66.25
07.06.2015 21:50:00,15.99,68.46
07.06.2015 22:00:00,15.72,69.83
07.06.2015 22:10:00,15.54,71.5
07.06.2015 22:20:00,15.21,72.7
07.06.2015 22:30:00,14.88,74.3
07.06.2015 22:40:00,14.86,74.3
07.06.2015 22:50:00,14.59,75.3
07.06.2015 23:00:00,14.49,75.4
07.06.2015 23:10:00,14.19,76.6
07.06.2015 23:20:00,14.18,76.5
07.06.2015 23:30:00,14.1,76.8
07.06.2015 23:40:00,14.02,76.9
07.06.2015 23:50:00,13.91,77.2
08.06.2015 00:00:00,13.71,77.4
08.06.2015 00:10:00,13.49,78.4
08.06.2015 00:20:00,13.3,79.2
08.06.2015 00:30:00,13.37,78.3
08.06.2015 00:40:00,13.3,79.2
08.06.2015 00:50:00,13.23,79.4
08.06.2015 01:00:00,13.15,79.6
08.06.2015 01:10:00,12.93,80.3
08.06.2015 01:20:00,12.84,80.6
08.06.2015 01:30:00,12.82,80.6
08.06.2015 01:40:00,13.11,78.2
08.06.2015 01:50:00,12.83,79.6
08.06.2015 02:00:00,12.86,78.3
08.06.2015 02:10:00,12.91,74.7
08.06.2015 02:20:00,12.76,71.8
08.06.2015 02:30:00,12.54,70.7
08.06.2015 02:40:00,12.26,70.9
08.06.2015 02:50:00,12.08,70.9
08.06.2015 03:00:00,11.96,71.2
08.06.2015 03:10:00,11.8,71.7
08.06.2015 03:20:00,11.63,72.3
08.06.2015 03:30:00,11.47,72.9
08.06.2015 03:40:00,11.35,73.3
08.06.2015 03:50:00,11.21,73.5
08.06.2015 04:00:00,11.08,73.5
08.06.2015 04:10:00,10.98,73.5
08.06.2015 04:20:00,10.9,73.1
08.06.2015 04:30:00,10.86,72.2
08.06.2015 04:40:00,10.81,71.5
08.06.2015 04:50:00,10.79,70.7
08.06.2015 05:00:00,10.74,70.5
08.06.2015 05:10:00,10.77,70.1
08.06.2015 05:20:00,10.73,70.1
08.06.2015 05:30:00,10.73,70
08.06.2015 05:40:00,10.82,69.7
08.06.2015 05:50:00,10.95,69.28
08.06.2015 06:00:00,11.25,68.13
08.06.2015 06:10:00,11.49,67.25
08.06.2015 06:20:00,11.78,66.39
08.06.2015 06:30:00,11.89,66.62
08.06.2015 06:40:00,11.8,67.62
08.06.2015 06:50:00,11.89,68.26
08.06.2015 07:00:00,12.25,67.57
08.06.2015 07:10:00,12.64,66.92
08.06.2015 07:20:00,12.74,66.59
08.06.2015 07:30:00,12.68,66.63
08.06.2015 07:40:00,12.7,66.89
08.06.2015 07:50:00,12.95,66.35
08.06.2015 08:00:00,13.24,65.81
08.06.2015 08:10:00,13.3,65.97
08.06.2015 08:20:00,13.47,65.68
08.06.2015 08:30:00,13.44,66.06
08.06.2015 08:40:00,13.53,66.28
08.06.2015 08:50:00,13.59,66.36
08.06.2015 09:00:00,13.82,66.09
08.06.2015 09:10:00,14.12,65.54
08.06.2015 09:20:00,14.34,65.2
08.06.2015 09:30:00,14.68,64.48
08.06.2015 09:40:00,14.94,63.18
08.06.2015 09:50:00,14.69,63.34
08.06.2015 10:00:00,15,62.9
08.06.2015 10:10:00,15.14,62.04
08.06.2015 10:20:00,15.48,61.34
08.06.2015 10:30:00,15.42,60.63
08.06.2015 10:40:00,15.34,60.47
08.06.2015 10:50:00,15.13,60.95
08.06.2015 11:00:00,15.23,60.68
08.06.2015 11:10:00,15.3,59.81
08.06.2015 11:20:00,15.38,59.55
08.06.2015 11:30:00,15.41,59.66
08.06.2015 11:40:00,15.54,58.66
08.06.2015 11:50:00,15.72,58.45
08.06.2015 12:00:00,15.95,57.92
08.06.2015 12:10:00,16.04,58.41
08.06.2015 12:20:00,15.92,60
08.06.2015 12:30:00,15.64,61.24
08.06.2015 12:40:00,15.71,61.12
08.06.2015 12:50:00,15.62,61.26
08.06.2015 13:00:00,15.5,61.76
08.06.2015 13:10:00,15.47,62.01
08.06.2015 13:20:00,15.59,61.77
08.06.2015 13:30:00,15.58,61.31
08.06.2015 13:40:00,15.47,61.31
08.06.2015 13:50:00,15.55,60.44
08.06.2015 14:00:00,15.77,60.01
08.06.2015 14:10:00,15.99,59.47
08.06.2015 14:20:00,15.91,59.16
08.06.2015 14:30:00,15.78,59.02
08.06.2015 14:40:00,15.74,58.91
08.06.2015 14:50:00,15.71,58.77
08.06.2015 15:00:00,15.65,58.8
08.06.2015 15:10:00,15.6,58.55
08.06.2015 15:20:00,15.65,58.11
08.06.2015 15:30:00,15.68,58.17
08.06.2015 15:40:00,15.67,58.33
08.06.2015 15:50:00,15.72,58.29
08.06.2015 16:00:00,15.7,58.27
08.06.2015 16:10:00,15.62,57.79
08.06.2015 16:20:00,15.55,57.71
08.06.2015 16:30:00,15.47,57.68
08.06.2015 16:40:00,15.25,59.21
08.06.2015 16:50:00,15.01,59.83
08.06.2015 17:00:00,14.93,59.88
08.06.2015 17:10:00,14.93,59.88
08.06.2015 17:20:00,14.99,59.75
08.06.2015 17:30:00,15.02,59.62
08.06.2015 17:40:00,15,58.74
08.06.2015 17:50:00,15.03,57.52
08.06.2015 18:00:00,15.07,56.88
08.06.2015 18:10:00,15.07,56.8
08.06.2015 18:20:00,15.07,56.78
08.06.2015 18:30:00,15.08,56.93
08.06.2015 18:40:00,15.09,57.5
08.06.2015 18:50:00,15.07,57.44
08.06.2015 19:00:00,15.07,57.47
08.06.2015 19:10:00,14.92,59.35
08.06.2015 19:20:00,14.63,61.47
08.06.2015 19:30:00,14.49,65.08
08.06.2015 19:40:00,14.02,67.87
08.06.2015 19:50:00,13.78,69.45
08.06.2015 20:00:00,13.74,70.1
08.06.2015 20:10:00,13.51,71.4
08.06.2015 20:20:00,13.61,70.6
08.06.2015 20:30:00,13.79,70.5
08.06.2015 20:40:00,13.84,70.8
08.06.2015 20:50:00,13.87,70.7
08.06.2015 21:00:00,13.9,71.4
08.06.2015 21:10:00,13.84,71.6
08.06.2015 21:20:00,13.92,69.24
08.06.2015 21:30:00,13.86,69.56
08.06.2015 21:40:00,13.81,69.64
08.06.2015 21:50:00,13.74,69.76
08.06.2015 22:00:00,13.62,70.1
08.06.2015 22:10:00,13.55,70.5
08.06.2015 22:20:00,13.49,71
08.06.2015 22:30:00,13.41,71.5
08.06.2015 22:40:00,13.35,72
08.06.2015 22:50:00,13.31,72.4
08.06.2015 23:00:00,13.26,72.2
08.06.2015 23:10:00,13.15,72.4
08.06.2015 23:20:00,13.09,72.9
08.06.2015 23:30:00,13,71.3
08.06.2015 23:40:00,12.96,67.34
08.06.2015 23:50:00,12.93,65.42
09.06.2015 00:00:00,12.99,64.61
09.06.2015 00:10:00,13.01,64.22
09.06.2015 00:20:00,13,66.69
09.06.2015 00:30:00,12.93,66.95
09.06.2015 00:40:00,12.87,66.75
09.06.2015 00:50:00,12.82,67.4
09.06.2015 01:00:00,12.74,69.92
09.06.2015 01:10:00,12.69,72.2
09.06.2015 01:20:00,12.61,75.3
09.06.2015 01:30:00,12.46,77.8
09.06.2015 01:40:00,12.4,78.5
09.06.2015 01:50:00,12.36,79.7
09.06.2015 02:00:00,12.29,80.6
09.06.2015 02:10:00,12.25,77.7
09.06.2015 02:20:00,12.2,72.3
09.06.2015 02:30:00,12.16,68.89
09.06.2015 02:40:00,12.1,68.64
09.06.2015 02:50:00,12.04,69.17
09.06.2015 03:00:00,11.97,70.1
09.06.2015 03:10:00,11.93,70.6
09.06.2015 03:20:00,11.9,71.5
09.06.2015 03:30:00,11.82,73.5
09.06.2015 03:40:00,11.68,75.4
09.06.2015 03:50:00,11.58,75.8
09.06.2015 04:00:00,11.51,76
09.06.2015 04:10:00,11.45,75.9
09.06.2015 04:20:00,11.38,75.6
09.06.2015 04:30:00,11.32,76.4
09.06.2015 04:40:00,11.26,76.8
09.06.2015 04:50:00,11.21,76.7
09.06.2015 05:00:00,11.16,77.8
09.06.2015 05:10:00,11.11,78.4
09.06.2015 05:20:00,11.06,79.2
09.06.2015 05:30:00,11.01,79.8
09.06.2015 05:40:00,10.96,80.8
09.06.2015 05:50:00,10.9,81.5
09.06.2015 06:00:00,10.92,82.2
09.06.2015 06:10:00,10.89,79.7
09.06.2015 06:20:00,10.84,78.4
09.06.2015 06:30:00,10.8,78.4
09.06.2015 06:40:00,10.85,77.8
09.06.2015 06:50:00,10.79,76.8
09.06.2015 07:00:00,10.77,76.7
09.06.2015 07:10:00,10.8,76.5
09.06.2015 07:20:00,10.79,76
09.06.2015 07:30:00,10.75,76
09.06.2015 07:40:00,10.72,75.7
09.06.2015 07:50:00,10.71,75.6
09.06.2015 08:00:00,10.75,75.4
09.06.2015 08:10:00,10.78,75
09.06.2015 08:20:00,10.76,74.9
09.06.2015 08:30:00,10.71,74.9
09.06.2015 08:40:00,10.74,74.7
09.06.2015 08:50:00,10.73,74.3
09.06.2015 09:00:00,10.8,73.6
09.06.2015 09:10:00,10.9,73
09.06.2015 09:20:00,11.11,72.2
09.06.2015 09:30:00,11.33,71.2
09.06.2015 09:40:00,11.57,69.83
09.06.2015 09:50:00,12.01,67.46
09.06.2015 10:00:00,12.2,65.9
09.06.2015 10:10:00,12.42,64.44
09.06.2015 10:20:00,12.52,63.17
09.06.2015 10:30:00,12.6,60.83
09.06.2015 10:40:00,12.69,59.7
09.06.2015 10:50:00,12.98,57.52
09.06.2015 11:00:00,13.12,55.2
09.06.2015 11:10:00,13.13,55.72
09.06.2015 11:20:00,13.2,55.56
09.06.2015 11:30:00,13.28,55.66
09.06.2015 11:40:00,13.26,55.83
09.06.2015 11:50:00,13.41,55.56
09.06.2015 12:00:00,13.73,55.01
09.06.2015 12:10:00,13.87,55.08
09.06.2015 12:20:00,13.95,54.99
09.06.2015 12:30:00,14.31,54.44
09.06.2015 12:40:00,14.28,54.31
09.06.2015 12:50:00,14.27,54.84
09.06.2015 13:00:00,14.46,54.68
09.06.2015 13:10:00,14.66,54.09
09.06.2015 13:20:00,14.41,54.11
09.06.2015 13:30:00,14.29,53.84
09.06.2015 13:40:00,14.37,53.67
09.06.2015 13:50:00,14.36,53.59
09.06.2015 14:00:00,14.37,53.54
09.06.2015 14:10:00,14.53,52.83
09.06.2015 14:20:00,14.66,52.48
09.06.2015 14:30:00,14.71,51.85
09.06.2015 14:40:00,14.81,51.75
09.06.2015 14:50:00,14.89,51.59
09.06.2015 15:00:00,14.84,52.06
09.06.2015 15:10:00,14.87,52.17
09.06.2015 15:20:00,15.1,52.02
09.06.2015 15:30:00,15.11,51.62
09.06.2015 15:40:00,15.3,51.63
09.06.2015 15:50:00,15.36,51.1
09.06.2015 16:00:00,15.45,51.15
09.06.2015 16:10:00,15.49,51.21
09.06.2015 16:20:00,15.36,52.76
09.06.2015 16:30:00,15.19,53.09
09.06.2015 16:40:00,15.06,53.42
09.06.2015 16:50:00,15.1,53.23
09.06.2015 17:00:00,14.99,53.78
09.06.2015 17:10:00,15.04,54.12
09.06.2015 17:20:00,15.03,54.7
09.06.2015 17:30:00,15.02,54.63
09.06.2015 17:40:00,15.07,54.69
09.06.2015 17:50:00,15.05,54.53
09.06.2015 18:00:00,15.04,55.14
09.06.2015 18:10:00,15.04,55.73
09.06.2015 18:20:00,14.9,56.65
09.06.2015 18:30:00,14.76,56.71
09.06.2015 18:40:00,14.71,55.71
09.06.2015 18:50:00,14.72,56.58
09.06.2015 19:00:00,14.6,58.13
09.06.2015 19:10:00,14.48,60.69
09.06.2015 19:20:00,14.37,62.59
09.06.2015 19:30:00,14.33,63.28
09.06.2015 19:40:00,14.27,64.36
09.06.2015 19:50:00,14.22,65.54
09.06.2015 20:00:00,14.08,66.83
09.06.2015 20:10:00,13.89,68.19
09.06.2015 20:20:00,13.76,69.38
09.06.2015 20:30:00,13.68,69.9
09.06.2015 20:40:00,13.56,70.5
09.06.2015 20:50:00,13.52,71.2
09.06.2015 21:00:00,13.46,71.5
09.06.2015 21:10:00,13.35,71.6
09.06.2015 21:20:00,13.26,72
09.06.2015 21:30:00,13.2,72.4
09.06.2015 21:40:00,13.12,72.6
09.06.2015 21:50:00,13.01,72.7
09.06.2015 22:00:00,12.96,72.9
09.06.2015 22:10:00,12.93,73.3
09.06.2015 22:20:00,12.9,73.6
09.06.2015 22:30:00,12.83,74.2
09.06.2015 22:40:00,12.77,74.8
09.06.2015 22:50:00,12.7,75.3
09.06.2015 23:00:00,12.57,76.2
09.06.2015 23:10:00,12.45,77.2
09.06.2015 23:20:00,12.35,77.9
09.06.2015 23:30:00,12.25,78.8
09.06.2015 23:40:00,12.19,79.2
09.06.2015 23:50:00,12.07,80.1
10.06.2015 00:00:00,12.06,80.3
10.06.2015 00:10:00,12.02,80.6
10.06.2015 00:20:00,11.92,81.3
10.06.2015 00:30:00,11.83,81.8
10.06.2015 00:40:00,11.8,82.1
10.06.2015 00:50:00,11.76,82.4
10.06.2015 01:00:00,11.72,82.8
10.06.2015 01:10:00,11.65,83.3
10.06.2015 01:20:00,11.64,83.4
10.06.2015 01:30:00,11.63,83.5
10.06.2015 01:40:00,11.6,84
10.06.2015 01:50:00,11.53,84.3
10.06.2015 02:00:00,11.45,84.8
10.06.2015 02:10:00,11.4,85.2
10.06.2015 02:20:00,11.36,85.4
10.06.2015 02:30:00,11.24,86.2
10.06.2015 02:40:00,11.2,86.2
10.06.2015 02:50:00,11.21,86.3
10.06.2015 03:00:00,11.26,86.1
10.06.2015 03:10:00,11.26,86.2
10.06.2015 03:20:00,11.26,86.3
10.06.2015 03:30:00,11.26,86.4
10.06.2015 03:40:00,11.26,86.4
10.06.2015 03:50:00,11.26,86.6
10.06.2015 04:00:00,11.26,86.8
10.06.2015 04:10:00,11.26,86.8
10.06.2015 04:20:00,11.26,87
10.06.2015 04:30:00,11.3,87.1
10.06.2015 04:40:00,11.33,87.1
10.06.2015 04:50:00,11.29,87.3
10.06.2015 05:00:00,11.33,87.5
10.06.2015 05:10:00,11.34,87.4
10.06.2015 05:20:00,11.4,87
10.06.2015 05:30:00,11.46,86.8
10.06.2015 05:40:00,11.53,86.1
10.06.2015 05:50:00,11.57,85.8
10.06.2015 06:00:00,11.6,85.5
10.06.2015 06:10:00,11.64,85.3
10.06.2015 06:20:00,11.74,85.2
10.06.2015 06:30:00,11.8,84.7
10.06.2015 06:40:00,11.88,84.1
10.06.2015 06:50:00,12.05,82.6
10.06.2015 07:00:00,12.07,81.2
10.06.2015 07:10:00,12.15,81.1
10.06.2015 07:20:00,12.14,80.8
10.06.2015 07:30:00,12.24,80.6
10.06.2015 07:40:00,12.38,79.9
10.06.2015 07:50:00,12.4,79
10.06.2015 08:00:00,12.46,77
10.06.2015 08:10:00,12.58,75.6
10.06.2015 08:20:00,12.74,75
10.06.2015 08:30:00,13.12,74.5
10.06.2015 08:40:00,13.3,72.6
10.06.2015 08:50:00,13.25,72.2
10.06.2015 09:00:00,13.25,72
10.06.2015 09:10:00,13.46,71.2
10.06.2015 09:20:00,13.73,69.97
10.06.2015 09:30:00,14.01,68.22
10.06.2015 09:40:00,14.13,68.1
10.06.2015 09:50:00,14.37,66.96
10.06.2015 10:00:00,14.81,65.99
10.06.2015 10:10:00,15.35,64.33
10.06.2015 10:20:00,15.34,64.1
10.06.2015 10:30:00,15.61,60.4
10.06.2015 10:40:00,15.73,59.53
10.06.2015 10:50:00,16.11,58.17
10.06.2015 11:00:00,16.3,56.65
10.06.2015 11:10:00,16.47,55.35
10.06.2015 11:20:00,16.65,54.52
10.06.2015 11:30:00,16.74,53.44
10.06.2015 11:40:00,17.15,52.07
10.06.2015 11:50:00,17.48,51.53
10.06.2015 12:00:00,17.69,50.43
10.06.2015 12:10:00,17.75,49.33
10.06.2015 12:20:00,18.1,49.82
10.06.2015 12:30:00,17.84,49.73
10.06.2015 12:40:00,17.85,49.03
10.06.2015 12:50:00,18.06,48.67
10.06.2015 13:00:00,18.24,48.24
10.06.2015 13:10:00,18.28,48.16
10.06.2015 13:20:00,18.19,48.85
10.06.2015 13:30:00,18.08,49.53
10.06.2015 13:40:00,18.35,50.01
10.06.2015 13:50:00,18.33,50.05
10.06.2015 14:00:00,18.48,49.8
10.06.2015 14:10:00,18.66,49.08
10.06.2015 14:20:00,18.52,49.55
10.06.2015 14:30:00,18.8,49.18
10.06.2015 14:40:00,18.87,48.76
10.06.2015 14:50:00,19.17,48.56
10.06.2015 15:00:00,19.06,49.11
10.06.2015 15:10:00,19.41,48.25
10.06.2015 15:20:00,19.38,48.29
10.06.2015 15:30:00,19.48,48.13
10.06.2015 15:40:00,19.81,47.36
10.06.2015 15:50:00,19.56,48.19
10.06.2015 16:00:00,19.63,47.65
10.06.2015 16:10:00,19.24,48.1
10.06.2015 16:20:00,19.64,47.43
10.06.2015 16:30:00,19.49,47.19
10.06.2015 16:40:00,19.77,46.81
10.06.2015 16:50:00,19.77,46.54
10.06.2015 17:00:00,19.93,45.94
10.06.2015 17:10:00,20.08,45.58
10.06.2015 17:20:00,20.2,44.9
10.06.2015 17:30:00,20.04,45.73
10.06.2015 17:40:00,19.89,44.74
10.06.2015 17:50:00,20.02,45.59
10.06.2015 18:00:00,19.96,46.22
10.06.2015 18:10:00,19.71,46.31
10.06.2015 18:20:00,19.76,46.8
10.06.2015 18:30:00,19.72,47.06
10.06.2015 18:40:00,19.62,46.69
10.06.2015 18:50:00,19.55,46.96
10.06.2015 19:00:00,19.34,47.77
10.06.2015 19:10:00,19,48.03
10.06.2015 19:20:00,18.8,48.97
10.06.2015 19:30:00,18.7,49.35
10.06.2015 19:40:00,18.62,49.73
10.06.2015 19:50:00,18.52,50.43
10.06.2015 20:00:00,18.33,51.27
10.06.2015 20:10:00,18.22,51.61
10.06.2015 20:20:00,18.02,52.45
10.06.2015 20:30:00,17.84,53.27
